epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
25,0.015908271074295044,0.016290754079818726,0.9062364451238293,0.990556523468681,0.8536645818949077,0.9758577862247649
26,0.01160053163766861,0.022677728906273842,0.9078692919970127,0.9906295375353089,0.8793436181068399,0.9758093370196308
27,0.028300896286964417,0.010587085969746113,0.9118885895509801,0.991286426419842,0.8574901689304986,0.9796783074112008
28,0.007204949390143156,0.017098385840654373,0.9141866255475075,0.9916377714164236,0.862239943165861,0.9760805999871259
29,0.013329587876796722,0.014356073923408985,0.916899353380978,0.9918073746574304,0.8765009968120707,0.9791386506736193
30,0.014420825988054276,0.04058677703142166,0.9163448203172077,0.9920173539870948,0.8805386381958876,0.9801063172772029
31,0.03237433731555939,0.027133800089359283,0.9200407675144064,0.9925093437717093,0.8774836806876397,0.9773795179786531
32,0.011203726753592491,0.010732191614806652,0.9202001261247648,0.9927284747671824,0.8829038266029284,0.9794625640229363
33,0.018984276801347733,0.01734931766986847,0.9232318467113952,0.9930169050430332,0.8832771330587196,0.9787455768477324
34,0.011595643125474453,0.031518563628196716,0.9239974723757598,0.9929567933901473,0.8852434572747367,0.9761144439360027
35,0.006427326705306768,0.01854664832353592,0.9268225876358914,0.993391283616026,0.8672324007147355,0.976713075171533
36,0.006609089206904173,0.014691613614559174,0.9272551795493332,0.9934255348790738,0.8841044491858322,0.9761462809760709
37,0.007604085374623537,0.011389445513486862,0.926338456714849,0.9933814217345823,0.8808475060643475,0.9789691331443282
38,0.012369345873594284,0.03971623256802559,0.9303453561380495,0.9938694826227806,0.8825607477308931,0.9769978456498526
39,0.008214155212044716,0.052145473659038544,0.9314144588381066,0.9942252624566884,0.8871490548191451,0.9757666088491049
40,0.010986397042870522,0.02179260365664959,0.9331795527885575,0.9944556824571276,0.8655045585075467,0.9727473861127647
41,0.007113974541425705,0.019374437630176544,0.932937880734988,0.9946567995535804,0.8879793729812661,0.9721093985549766
42,0.01739906333386898,0.01747002825140953,0.936136022807056,0.9948822544484938,0.885606558528783,0.9756137597011713
43,0.007870522327721119,0.014182350598275661,0.9367816700050187,0.9950834466767375,0.892865217364686,0.9715252267309266
44,0.009264664724469185,0.025630485266447067,0.937240058193239,0.9951497449480304,0.8850602189437602,0.9718596039271636
45,0.012350209057331085,0.018038030713796616,0.9389338200919602,0.9953330098075115,0.8889355330256169,0.9724276538128883
46,0.005471416283398867,0.0302350465208292,0.9390752224454165,0.9954481658915192,0.8878857808947355,0.9731154606875272
47,0.010067809373140335,0.041808344423770905,0.9393311295586911,0.9955322127734979,0.8760808913676728,0.973569948690006
48,0.004983601626008749,0.014297578483819962,0.942979287968066,0.9959266526532806,0.8987538837427218,0.9667618152199765
49,0.0074838511645793915,0.018608458340168,0.9424687701760494,0.9960472351928652,0.8939081580327194,0.967188808818216
50,0.009287252090871334,0.015118948183953762,0.9447314670935719,0.9963422284839907,0.8889522796290276,0.9696529098258883
51,0.011071442626416683,0.03189220279455185,0.9417017009121494,0.9959816528859744,0.8912110654585645,0.9679163944497741
52,0.007740040775388479,0.03387923538684845,0.945877097020323,0.9964332355254994,0.8897290023555801,0.965239748162908
53,0.003986131399869919,0.023631181567907333,0.9434505363454284,0.9963438970382925,0.8887783169875422,0.966121366861455
54,0.007566138170659542,0.024661799892783165,0.9475121684783591,0.9966954424272829,0.8883276996691379,0.9565299350103531
55,0.007954178377985954,0.030928559601306915,0.9461279152105846,0.9967123252057197,0.8678158167176141,0.966043227346433
56,0.0051808543503284454,0.02682366967201233,0.9488206626576172,0.9968968314179594,0.8945447907141191,0.9653808589151027
57,0.005059028975665569,0.056465134024620056,0.9492472728530155,0.9970115387571449,0.894411569660759,0.9653588363567246
58,0.008846445009112358,0.016886308789253235,0.9481256216596801,0.9969522614973134,0.8917079720096658,0.9686035651665821
59,0.004799032583832741,0.02251974493265152,0.9482343524090138,0.9970529603276833,0.8941413072926839,0.9669517109503064
60,0.006634688936173916,0.009373065084218979,0.951464964475964,0.9973355282206919,0.8935652784957985,0.968835243908692
61,0.007030155044049025,0.016106750816106796,0.9487866226371963,0.9970431353173321,0.8955105821424264,0.9673479357729411
62,0.01107145007699728,0.014497603289783001,0.9503681416906986,0.9973683553652916,0.894906900404637,0.9658798407393279
63,0.0028383415192365646,0.027778536081314087,0.9520715155683241,0.9974941372017687,0.8935984895268339,0.9641537892167417
64,0.00713909137994051,0.05609091371297836,0.9517248245821326,0.997512016711284,0.8968369563298799,0.9621992417734939
65,0.005367361009120941,0.03232661262154579,0.9511376837352593,0.9975826959863662,0.894779546322731,0.9622867224793061
66,0.0031682555563747883,0.031152203679084778,0.9536985291186116,0.9977860794568677,0.8957268297821929,0.9626066402564277
67,0.004358457867056131,0.015341371297836304,0.954002409169382,0.9978169025786244,0.8964305734961265,0.9605941939183323
68,0.0057357726618647575,0.01901753433048725,0.9545761859636551,0.9979858576020006,0.8973997573648202,0.9585354790451849
69,0.007308003958314657,0.016394950449466705,0.9545164248670197,0.9980185904386841,0.8913794586535637,0.9612167834247894
70,0.005996116437017918,0.03375183045864105,0.9535941696207134,0.9979236763903799,0.8960813038538732,0.9610825867110812
71,0.0066823638044297695,0.03352334350347519,0.9544279156488017,0.9980360813969367,0.897478089010186,0.9629189205074028
72,0.010063891299068928,0.01160298753529787,0.9556938634586917,0.9982260940141934,0.9004738582934444,0.9580006043374301
73,0.007464582100510597,0.023673318326473236,0.9557480598804892,0.9982348858399186,0.8972941093621953,0.9597067237437567
74,0.005857907235622406,0.02369438111782074,0.9548803337421595,0.9981803987287201,0.8963202964985699,0.9590701091835372
75,0.006484982557594776,0.0455494299530983,0.9563217828555136,0.9983880446837995,0.9006446670631955,0.9603070367784091
76,0.004675185773521662,0.010118159465491772,0.9524311734437468,0.9980264971452507,0.8977015194407696,0.9613938907100437
77,0.00877525843679905,0.021969906985759735,0.9526241751334782,0.9980878061111899,0.8951507193836109,0.9665008843774789
78,0.0026263478212058544,0.019770435988903046,0.9562171894660627,0.998448251594539,0.8943085661355957,0.9637202728878556
79,0.009165631607174873,0.033722687512636185,0.9563202882859412,0.9984181369968419,0.8929774116090906,0.955549636383859
80,0.007273973897099495,0.008906719274818897,0.9572948315612859,0.9985662210049718,0.8945657172668383,0.9572724813843165
81,0.005788279697299004,0.06390336155891418,0.9574151751200396,0.9985573322194521,0.8988606015259911,0.9592255678821244
82,0.008254079148173332,0.024312984198331833,0.9550296981193672,0.9984614360880758,0.8988761981732534,0.9621494223702791
83,0.004247401375323534,0.0030922889709472656,0.9575380081273107,0.998590897453733,0.8929399300630535,0.9602243974926807
84,0.005918801762163639,0.012274431064724922,0.9556044782630914,0.9984036102409256,0.8965286081409485,0.962988909371332
85,0.0016368657816201448,0.0071669677272439,0.9559086951874177,0.9985209180244309,0.8946184590378093,0.9596317432727821
86,0.008673306554555893,0.02306179702281952,0.9566458024289846,0.9985975343153282,0.8978330694770918,0.9612733953785718
87,0.0051325177773833275,0.03257680684328079,0.9544422642170818,0.9983808298512521,0.896344283051247,0.9666042607048999
88,0.003543526865541935,0.03287835419178009,0.9571641268763766,0.9986833821723223,0.9016841464448834,0.9611656841070519
89,0.004621894098818302,0.01876205950975418,0.9584521065541196,0.9987657010799285,0.8999534959978597,0.9564709454839483
90,0.00648746220394969,0.036571577191352844,0.9570187940548752,0.9986870273087225,0.8998842633281016,0.9619779880846091
91,0.005733237601816654,0.016819510608911514,0.9564646741509535,0.9986959582366935,0.8984370293408228,0.9624797669361447
92,0.00680971797555685,0.04877980798482895,0.9557082279252775,0.9985370234487166,0.8970486626321604,0.9618730519919899
93,0.005003408063203096,0.01522849965840578,0.957553898385032,0.9987455562365785,0.8886998777713631,0.9555722191369768
94,0.005787854082882404,0.0197286456823349,0.9562018001659975,0.9986027584912691,0.9006056966721707,0.9568530554310676
95,0.004237836226820946,0.043492600321769714,0.9587706614385462,0.9988023000989698,0.9010469633642666,0.9563853639861406
96,0.005017533898353577,0.019608046859502792,0.9567814993820961,0.998721506305344,0.8987932338008978,0.9558165168771123
97,0.020465658977627754,0.10152076184749603,0.9566020699283759,0.9986976687454562,0.8766188990887795,0.9652735946946757
98,0.0023993055801838636,0.03445490822196007,0.9551411788647125,0.9985376020322925,0.8971751796208327,0.9621639980736483
99,0.0053931293077766895,0.055250685662031174,0.9585093491358123,0.9988761350037898,0.736035856542854,0.9488714799057646
100,0.004219306632876396,0.005504937842488289,0.9578850566179078,0.9988186545437391,0.8980743192136698,0.9571888855896338
