epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
40,0.07611508667469025,0.06316535174846649,0.968966008213449,0.9986528282010864,0.8970516919132504,0.9778268859607002
41,0.026335418224334717,0.33475261926651,0.9713762211086715,0.9988269668558837,0.9038561973061956,0.979162006687213
42,0.01900709792971611,0.0865681916475296,0.9742191816564811,0.9990111690336938,0.9032423234050131,0.9777356333604872
43,0.025322426110506058,0.05969008803367615,0.9677765436444159,0.9984675328067336,0.902852467248594,0.9789333035594551
44,0.022261524572968483,0.21923798322677612,0.9755222305795029,0.9990824816861484,0.9033547606749034,0.9788150627393941
45,0.021754194051027298,0.17735320329666138,0.9755163945769487,0.9990821171531521,0.9034584165930108,0.9785456112856719
46,0.0180355291813612,0.15655162930488586,0.9695905385018045,0.9985762123341684,0.9027104790189269,0.9799435223054168
47,0.024240441620349884,0.20021235942840576,0.9774567741853455,0.999171935662728,0.9024230308377882,0.979948569637321
48,0.030356567353010178,0.07593004405498505,0.9729769607912762,0.9989140173688471,0.8981085511246111,0.9786124143995544
49,0.02018166147172451,0.07715478539466858,0.9754797615439587,0.9990701948322545,0.9046134626399563,0.9794511536659259
50,0.03449605405330658,0.09029024839401245,0.9780767375885682,0.9992031070058174,0.9032536160956993,0.9793091488334935
