epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
20,0.05003928393125534,0.09897375851869583,0.9395044706835602,0.9948657425006507,0.9083027670420801,0.9816105663291637
21,0.14583364129066467,0.08760005235671997,0.9393155845185361,0.9948756391640611,0.9078765881595485,0.9831698957008704
22,0.10301266610622406,0.09445065259933472,0.9434794015003007,0.9955618885639703,0.9067995416508086,0.9832826481024249
23,0.050754617899656296,0.5989604592323303,0.945636711645133,0.9959296503395478,0.9102983777305091,0.9823294696914597
24,0.0542859323322773,0.23309502005577087,0.9476796794955678,0.9963251426389248,0.9087323365190616,0.9820980216642453
25,0.06395557522773743,0.06978914886713028,0.9486396075194744,0.9964843080085037,0.9035406828522627,0.9813612934104754
26,0.06820470094680786,0.05062374472618103,0.9509401450994434,0.9968272872709734,0.912051470154209,0.9823340822985801
27,0.038086336106061935,0.054693400859832764,0.9528876146419943,0.9970714348496286,0.9082721937048005,0.9824475474100832
28,0.08687010407447815,0.13569727540016174,0.9550378275160941,0.9973343848314773,0.9067929550337785,0.9814559640784822
29,0.028464460745453835,0.015559755265712738,0.9543325328657659,0.99726717401516,0.9079321832880902,0.9805985824443229
30,0.03189663589000702,0.131057471036911,0.9575418332053638,0.9976710564912814,0.9141623918077741,0.9820592725290679
31,0.02112167328596115,0.07801125943660736,0.9588085402493962,0.9978025303048265,0.9096180858595133,0.9826767851904449
32,0.01714278757572174,0.0839044377207756,0.9565508497047541,0.9975696441282517,0.911241940318101,0.9823432591655498
33,0.03208635747432709,0.16799426078796387,0.9596600666436345,0.99784720241723,0.9111890741805385,0.9821093604955163
34,0.02593635767698288,0.10078183561563492,0.9632907883416134,0.9982428578639337,0.9114544532793304,0.9808933399261722
35,0.08082933723926544,0.06987837702035904,0.9602193382344343,0.9979402306292197,0.9095105937218482,0.9801403963013844
36,0.021032225340604782,0.20568528771400452,0.9651033651928818,0.9983916237327372,0.9054216098222156,0.9801071263627635
37,0.03565254807472229,0.11166536808013916,0.964296974067758,0.9983257068193317,0.9109905309157129,0.9800228991230756
38,0.03510909155011177,0.06440688669681549,0.9666006238467693,0.9985082453516877,0.9118868130193332,0.9802450259004619
39,0.037936385720968246,0.05312371999025345,0.9676565063698301,0.9985750763025639,0.9054835405035069,0.978838701364632
40,0.04745723679661751,0.14242276549339294,0.9664728432493597,0.9984128572963802,0.9114494941811794,0.9808784430439768
41,0.09326887130737305,0.05160978436470032,0.9701862039847419,0.9987834448183177,0.9086515194707052,0.9799521702606577
42,0.03485260158777237,0.060379717499017715,0.9694907148983514,0.9987175770585326,0.9108840772824199,0.980265226753887
43,0.02657783403992653,0.15618743002414703,0.9701348078620698,0.9987687430393146,0.9114076687944773,0.9794018377372488
44,0.020341217517852783,0.14282256364822388,0.9696095641468649,0.9986976275215839,0.9102875783458462,0.9793998683298851
45,0.025769975036382675,0.7752417325973511,0.9735832963527374,0.9989835442698898,0.9125919066733876,0.9801036274819491
46,0.030379505828022957,0.18486039340496063,0.9733321409272343,0.9989589288697359,0.9112452432338766,0.9808210059256062
47,0.028427008539438248,0.13369590044021606,0.9719646606201807,0.9988532215757077,0.9108354499223201,0.9801168313775745
48,0.03883925825357437,0.7487450838088989,0.9757616781195272,0.9990974273099136,0.9115762132600609,0.9777179336730757
49,0.029467709362506866,0.10373672842979431,0.9755763138281488,0.9990888609413974,0.9118877477200863,0.9810555420388759
50,0.03194752335548401,0.07390139997005463,0.9761940080655243,0.9991238576428977,0.9113339761034397,0.9788777352002871
51,0.022851012647151947,0.09142990410327911,0.9754201454851182,0.9990606951189043,0.9114690631269482,0.9802513335499353
52,0.023007141426205635,0.061287663877010345,0.9746030226142954,0.9989301893935418,0.9112756360405615,0.9784720730175896
53,0.03363030403852463,0.07317560911178589,0.9766706560315673,0.9990976277780671,0.9128037959984482,0.979165693200177
54,0.03127063810825348,0.18649330735206604,0.9783550824473467,0.999215876845734,0.9107051860808377,0.9788387661799773
55,0.01977434754371643,0.07100781053304672,0.9789412304981401,0.9992432953820302,0.9120290960560333,0.9792555038996138
56,0.016270805150270462,0.7658339738845825,0.9796151404647236,0.999271780122723,0.9119106564694648,0.978218777888875
57,0.10716549307107925,0.2990621328353882,0.9799939953015642,0.99928558968993,0.895084790079441,0.9714706930287306
58,0.011307397857308388,0.24488940834999084,0.977688429454278,0.9991498376031315,0.9118260152951415,0.9802008170576728
59,0.018074795603752136,0.14569804072380066,0.9798915497557027,0.999269077672942,0.9113548240902286,0.9789851843665172
60,0.01943208836019039,0.142126202583313,0.9818092124475698,0.9993582906962205,0.9129614763585799,0.9792492986252271
61,0.045402444899082184,0.22674831748008728,0.9810054052666413,0.9992980602354521,0.9060717501697306,0.976985592700749
62,0.02064027637243271,0.1785040944814682,0.9802662470422968,0.999288848424564,0.9121923837077083,0.9789599261180816
63,0.012219405733048916,0.06013654172420502,0.9814348218040522,0.9993094899033218,0.9129932442246346,0.9797191957652612
64,0.01578351855278015,0.15335294604301453,0.9838355374919866,0.9994211281199626,0.9110949082791464,0.9786371161338431
65,0.021671002730727196,0.7736842036247253,0.9830727734152692,0.9993971494205077,0.9122093529668098,0.978892286443414
66,0.03438318893313408,0.13751329481601715,0.9824744829094004,0.9993400975433071,0.9069479689893402,0.9806122728361945
67,0.012458199635148048,0.16793686151504517,0.9828987460296171,0.9993824889097156,0.9130196800561413,0.9797622786301089
68,0.009242789819836617,0.07832840830087662,0.9844918954946162,0.999438650577176,0.9129817002059093,0.9776785888695404
69,0.014634662307798862,0.12060403823852539,0.9848734414447544,0.999454548909011,0.9104698250241561,0.978965916908324
70,0.010840542614459991,0.2338731288909912,0.9846454307249529,0.9994461442313021,0.9122756354465335,0.9787051426482685
71,0.01723061315715313,0.13689814507961273,0.9847015386565972,0.9994428505365084,0.9033633979770626,0.9770802726975268
72,0.00644218735396862,0.06475338339805603,0.9842034688801792,0.9994222822609586,0.9126790729606232,0.9807493897495397
73,0.007938547059893608,0.356437087059021,0.9802213302852609,0.9991398855467263,0.9129362905623833,0.9814191496329991
74,0.008619192987680435,0.1262756735086441,0.9863392751363455,0.9994939002855839,0.9112315868415556,0.9797403280482535
75,0.005582335405051708,0.07893756777048111,0.9862287422118446,0.9994881925283303,0.913187696639258,0.978641910154452
76,0.01637883298099041,0.06818748265504837,0.9846619858436667,0.9994405286807503,0.9119334796124233,0.9801077214814177
77,0.013899486511945724,0.0676451325416565,0.9865824815815277,0.9995001152938591,0.9123411912800025,0.9786581025228418
78,0.014353375881910324,0.1063733845949173,0.9859139147742123,0.9994783429362261,0.9133250859197931,0.9794375791975208
79,0.008346008136868477,0.16000975668430328,0.9871096452947166,0.9995145866196238,0.9143230219129578,0.98004892674985
80,0.00836373120546341,0.10479175299406052,0.9830601465947081,0.9993341031094738,0.9116599508061487,0.9785248409896123
81,0.008709853515028954,0.05322772264480591,0.986269989945404,0.9994875174407531,0.913582673296727,0.9797383045515696
82,0.01676430180668831,0.7633814811706543,0.9880531145890699,0.9995367210482529,0.9121360902560517,0.9780688052994672
83,0.01798674650490284,0.5449445247650146,0.9868833344668835,0.9995023940157299,0.7631029287713775,0.9580646211710224
84,0.016689620912075043,0.15111073851585388,0.9867853323321777,0.999498368923198,0.9130829320209096,0.9791467316502571
85,0.006524971686303616,0.05152852088212967,0.9878174227166796,0.9995292940913252,0.9138338194665441,0.9791203170397997
86,0.009827559813857079,0.016773167997598648,0.9868984826056006,0.9994975346984857,0.910953901440873,0.9794806584201359
87,0.00491734966635704,0.07673144340515137,0.9884030527940775,0.9995437781464923,0.9118372721700533,0.9779573533518954
88,0.012842746451497078,0.15697389841079712,0.9885633063084147,0.9995462423339619,0.9137129942854566,0.9797424618611303
89,0.011612534523010254,1.1238198280334473,0.9885659136920452,0.999548601261018,0.9123091068758804,0.978273525068327
90,0.009511077776551247,0.08806109428405762,0.9889257994991133,0.9995579038976853,0.9135443513185915,0.9784890441070738
91,0.009116532281041145,0.1865297257900238,0.9886239248139602,0.9995493188998199,0.913871942787741,0.9798422858259862
92,0.017326457425951958,2.6326699256896973,0.9879133495039235,0.9995234409427259,0.9130733182513238,0.9787377825104185
93,0.01086456049233675,0.09437163174152374,0.9896223095133804,0.9995689954697308,0.9114261185589848,0.9783623582761859
94,0.01825184002518654,0.029226068407297134,0.9843419454438985,0.9993153831390519,0.9109142176888507,0.9791193422165981
95,0.015777908265590668,0.19124513864517212,0.9862224464972333,0.9994594577752677,0.9094879082381102,0.9792693336909557
96,0.006803601980209351,0.10538692772388458,0.9880291593238337,0.999523727542747,0.9123639472194027,0.9787980656771392
97,0.009557364508509636,0.15250706672668457,0.990051392241939,0.9995780926618757,0.9147489909133354,0.9795917153312619
98,0.011914939619600773,0.14075475931167603,0.9884081072532981,0.9995033547626653,0.913089356852506,0.9811148982966694
99,0.013041455298662186,0.6457861661911011,0.9868981892885998,0.9994939065804362,0.9134462280965419,0.9818037750872641
100,0.0495886467397213,0.06807214021682739,0.9870118734427699,0.9994526854411627,0.9089187181257854,0.980512617771492
