epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
1,0.13249236345291138,0.04853186756372452,0.8006431811148319,0.9494208617150364,0.8318695527420131,0.9657796712641116
2,0.1682622730731964,0.11796531081199646,0.848464168049252,0.9675256074286593,0.8573524158304252,0.9684495575003511
3,0.16150936484336853,0.2524726986885071,0.8622423962487427,0.9721037825817905,0.8318377519601154,0.9627643237287947
4,0.14692819118499756,0.08160311728715897,0.8721250626300241,0.9758054285547773,0.8620040051319009,0.9696443586984019
5,0.18466149270534515,0.848138153553009,0.8781444538184937,0.9780299367885736,0.8633511503184459,0.9704870099968325
6,0.19960182905197144,0.34688711166381836,0.8859055357767207,0.9806496443765899,0.8656595040857415,0.9731157041493775
7,0.09667228907346725,0.27311626076698303,0.8905533304836246,0.98257174351008,0.876964997213981,0.9774061768396498
8,0.11589004844427109,0.08553469181060791,0.8968350214807019,0.9843575166537266,0.8841134087475434,0.978566633011322
9,0.058483920991420746,0.10532808303833008,0.9007076299090259,0.985486849100785,0.873641866591147,0.9735327197686603
10,0.08939561247825623,0.13182196021080017,0.9039073457771664,0.9867119731767154,0.879589095041112,0.9750915388858356
11,0.05949360504746437,0.10752379894256592,0.9109019420973236,0.988174767185271,0.8922495441320858,0.9791868948912786
12,0.08267825096845627,0.15237310528755188,0.9132229082041432,0.9891906799419322,0.8798387583173346,0.9767486514573389
13,0.09632019698619843,0.20571672916412354,0.9171668728853324,0.9901214813760483,0.8695961676625918,0.9746195382934002
14,0.07047906517982483,0.10643791407346725,0.9203251106805795,0.9909153674735603,0.889581893536298,0.9793126232315877
15,0.1468769758939743,0.10690194368362427,0.9235146551072674,0.991595761598364,0.8517000535750302,0.9664269155482936
16,0.08579482138156891,0.05984172224998474,0.9257697170635643,0.9922089847702164,0.8950238245954374,0.9796724063821441
17,0.047304775565862656,0.08012336492538452,0.9310192777239241,0.993314599844586,0.8929985890554054,0.9785084357356922
18,0.08086921274662018,0.09405256807804108,0.9290188696329549,0.9930087476364028,0.8727555151416359,0.9732175485439585
19,0.044670626521110535,0.06430530548095703,0.9365693463713508,0.9943975576760914,0.8868919981833121,0.9787829038538243
20,0.07014881074428558,0.0933539867401123,0.9354778454558078,0.9944278639950842,0.8958007317263633,0.9795159101524952
21,0.059742461889982224,0.07365796715021133,0.9376660798592407,0.9947852408842639,0.8927942566154855,0.9797715100080917
22,0.07597522437572479,0.124437116086483,0.9419399931332559,0.9954299332313318,0.8952356181972779,0.9800009507294669
23,0.06513435393571854,0.08443563431501389,0.9388546812585851,0.9948962779970681,0.8969122431878475,0.9792709835647265
24,0.0415947325527668,0.14549893140792847,0.9466683978252848,0.9962710060466607,0.8981810653579267,0.9800995491063398
25,0.04460235685110092,0.03743268921971321,0.9469810505693521,0.9963698460356524,0.8960846437988742,0.9781618811946852
26,0.06968636810779572,0.09535516798496246,0.9475639838503654,0.9963915108917025,0.885376502667156,0.9744842356723787
27,0.06517234444618225,0.0458308681845665,0.948219109254432,0.9966090458376164,0.8961430061662421,0.9798924085784382
28,0.05342591926455498,0.4039938151836395,0.953115365282518,0.9971486073053508,0.8936033154279583,0.9779423638033539
29,0.03531122952699661,0.10789316892623901,0.9522188838282301,0.9970520296996828,0.8977975903279237,0.9788084027902169
30,0.060812629759311676,0.03410632535815239,0.9559297564840098,0.9974995176483398,0.8962466227225522,0.9778253267055801
31,0.030227186158299446,0.04744292050600052,0.9577135922445592,0.9976524394279642,0.8988029198985772,0.9792614673750715
32,0.058583054691553116,0.10988341271877289,0.9569799717361945,0.9975849154590873,0.8967031820019535,0.9783417914457806
33,0.05037297308444977,0.13911843299865723,0.9537559638582148,0.997289758075448,0.8965909500654724,0.9789354858434088
34,0.03025704249739647,0.7085264921188354,0.9616117068076705,0.9980971213491444,0.8984632945598957,0.9783378581403209
35,0.06989948451519012,0.5175092220306396,0.9623393796552656,0.9981553075651737,0.8987618715235033,0.97805130720713
36,0.046992093324661255,0.0939876064658165,0.9604625248344937,0.9979268936234039,0.8968104093033097,0.9777798453806352
37,0.038632649928331375,0.3179144859313965,0.9653567544119238,0.9984156639296348,0.8917193851650308,0.9762692677473407
38,0.022220183163881302,0.14942702651023865,0.9642819144112232,0.9983268221877111,0.8985969592437447,0.9789893275790436
39,0.04966937378048897,0.12361565232276917,0.9639209585618659,0.9983096977149573,0.8936620897589167,0.9772891713263067
40,0.03506459295749664,0.11856885999441147,0.963861680221929,0.9981052927502211,0.8907029571502434,0.9771234648653063
41,0.04030633345246315,0.38674989342689514,0.9680751255781729,0.9986103717094094,0.8972314572579732,0.9775046116733853
42,0.02969963848590851,0.11717412620782852,0.9697830899041032,0.9987540731775887,0.8904681872740586,0.9769711833078085
43,0.05611478537321091,0.1266496181488037,0.9671485072089214,0.998492552485995,0.8914358013221799,0.9771162464835864
44,0.024591268971562386,0.07729576528072357,0.969612116893559,0.9987269359959509,0.8971714608367047,0.977592437907046
45,0.04946262389421463,0.05305156856775284,0.972338184515289,0.9989127659380899,0.8982240190915362,0.9779811244072468
46,0.016268284991383553,0.25387024879455566,0.9715668983606334,0.9988737242681036,0.9000309465716788,0.9787784116763765
47,0.0325205959379673,0.10088055580854416,0.970434926613546,0.9987116168779852,0.9003431387999545,0.9788210419749375
48,0.02814289554953575,0.10482238233089447,0.9726928127685855,0.9989198673197623,0.8979632510250046,0.9787919332090951
49,0.018697377294301987,0.07747628539800644,0.973275701723073,0.998947644093744,0.8983390962509626,0.979087902549357
50,0.032413240522146225,0.09873506426811218,0.9759665022513204,0.9990986919719187,0.9005805883393757,0.9787742633006806
51,0.030026447027921677,0.12621968984603882,0.9752684452041326,0.9990593383952938,0.8926650052653058,0.9770434913055017
52,0.037096112966537476,0.0754643902182579,0.9763058393764544,0.999116890400786,0.899198688311893,0.9776159639782317
53,0.02027258649468422,0.11095739901065826,0.9762184889823975,0.9991091034144424,0.891818695501501,0.9777152566680365
54,0.0185033418238163,0.14659549295902252,0.9780592767199945,0.9992018337024046,0.9017681740056265,0.9773496338168824
55,0.018307555466890335,0.193964421749115,0.9780337630897193,0.9991965217889167,0.8921720077551777,0.9758706004972407
56,0.033280253410339355,0.17239916324615479,0.9786970497528197,0.9992258437104197,0.896792953294809,0.9770553557186268
57,0.031328193843364716,0.10764990001916885,0.9770405487341264,0.9989423744739971,0.8911942232843221,0.9766888632597089
58,0.02629300206899643,0.16689476370811462,0.9768630544279461,0.9990692055697122,0.9019988539828336,0.9791631483638256
59,0.01063147746026516,0.13527141511440277,0.9807389993638411,0.9992884836949777,0.8967017557467648,0.9777794400009231
60,0.01817931979894638,0.04139227792620659,0.9807995019510288,0.9993113327832318,0.8961605451605079,0.9774631187582351
61,0.01083267480134964,0.10846547037363052,0.9765919787550243,0.9990205244613154,0.8965224369581919,0.9780034936132325
62,0.014114748686552048,0.05180588737130165,0.9808836868505033,0.99931909949648,0.8977013610830186,0.9778454715190287
63,0.007066634017974138,0.12080727517604828,0.9802549787752809,0.9992738964119314,0.9001574156310049,0.9785044312359724
64,0.018923381343483925,0.14791184663772583,0.9805006332805609,0.9992720826060393,0.898933071385556,0.9776077851430035
65,0.02029659040272236,0.07731135189533234,0.9826746496987582,0.9993753555171176,0.9009082463284612,0.978394340696619
66,0.01181069202721119,0.06920430809259415,0.9833965138114819,0.9994068805138056,0.8978474900982745,0.9770523848787199
67,0.01082690991461277,0.15608258545398712,0.9831504582822607,0.9993976840644115,0.8960277780291523,0.9754814181012691
68,0.013319045305252075,0.4388880431652069,0.9832110526776301,0.9993982882993139,0.8997724841180643,0.9775114060569134
69,0.0154407424852252,0.22412483394145966,0.9842031390907474,0.9994293664971181,0.9011754988188527,0.9779022917294773
70,0.19035585224628448,0.817192554473877,0.9817284462045511,0.9992814624911126,0.8757442313646202,0.9746710215466003
71,0.010838845744729042,0.5228821039199829,0.9795760696923039,0.9992191929817176,0.8991951049095995,0.9785920478817219
72,0.014491183683276176,0.10063108801841736,0.9852432790746715,0.9994617721776835,0.9018992076678358,0.9787455855629373
73,0.014740006998181343,0.23901762068271637,0.9852256387402811,0.9994666711546314,0.8263086080032295,0.9562402721320412
74,0.009478333406150341,0.7820700407028198,0.9778386434888483,0.9990021973059112,0.9017348044712675,0.9794892421746733
75,0.01235163677483797,0.31239330768585205,0.9859106057076844,0.9994829769159582,0.8998987325260078,0.978823113948927
76,0.018288934603333473,0.18724799156188965,0.9811737061555699,0.9992782144408424,0.8999366727958877,0.9785543186308449
77,0.007866381667554379,0.1266474425792694,0.9852481617162113,0.9994601992606378,0.9001590274572276,0.9785253126281583
78,0.01472368836402893,0.09364992380142212,0.9859487600691859,0.9994827367219249,0.9016052451593263,0.9785901492807006
79,0.007772295735776424,0.11396995931863785,0.9864299547377107,0.999495928825402,0.8998777781834945,0.9767834105140853
80,0.007661799434572458,0.4947431683540344,0.9862661872010892,0.9994914824661292,0.9012608114510132,0.9786999561371166
81,0.012727349996566772,0.22535362839698792,0.9863885585629457,0.9994939407451173,0.8980634535973565,0.9777745006483902
82,0.013235975056886673,0.11856437474489212,0.9843685256327244,0.9993854512857886,0.8999511439447458,0.9788023533240074
83,0.015329094603657722,0.14852559566497803,0.9846877477590861,0.9993663236290181,0.8986373748512105,0.978222967643176
84,0.016954926773905754,0.11391548812389374,0.9868684670862189,0.9995014985406095,0.8962568274393858,0.977493112241304
85,0.01588531769812107,0.09985367953777313,0.9873413009519558,0.9995183699087035,0.899528687763528,0.979178439063006
86,0.010364972054958344,0.0782778263092041,0.9865867372232997,0.9994937160566,0.8978844428277407,0.9768958268252117
87,0.011834369972348213,0.2620752453804016,0.9864571481991787,0.9994933840156897,0.9009100483790712,0.9786867353828524
88,0.008162577636539936,0.19263342022895813,0.9884129044760257,0.9995430837695057,0.9017833695695074,0.9775860114034994
