epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
21,0.06458026170730591,0.36391037702560425,0.9468955512621561,0.9963083984389232,0.9019358886070382,0.979484347874049
22,0.036153990775346756,0.10505713522434235,0.9474104180161289,0.9963922712666418,0.8905365233450477,0.9767334603665654
23,0.032795459032058716,0.06889043748378754,0.9516784131824881,0.996898948246652,0.9003450996929793,0.9790853402529698
24,0.043718304485082626,0.33611851930618286,0.952532724412232,0.9971185195433536,0.898583601607666,0.9781812209721712
25,0.06473203003406525,0.15569385886192322,0.9535552655194556,0.9972375065970902,0.9007916795945142,0.9790291751515918
26,0.06784722954034805,0.060198649764060974,0.9550029578209691,0.9973784028820832,0.9007048685428493,0.9795504121634658
27,0.0393189862370491,0.09171120822429657,0.9553484016855522,0.9973900166050375,0.899655246077489,0.9790645185847928
28,0.03850027173757553,0.10616723448038101,0.959411771568108,0.997864417498838,0.900907607434023,0.9805136005968419
29,0.018690496683120728,0.06813081353902817,0.9587032227590616,0.9977778421122793,0.9040834750430398,0.9796616177911031
30,0.05481122434139252,0.11072346568107605,0.961381901308899,0.9980571610541874,0.9032343664168566,0.979565452992248
31,0.049843598157167435,0.17459657788276672,0.9614623030311467,0.998113761750336,0.8986387883138651,0.9780320381581097
32,0.08857544511556625,0.09161937981843948,0.9618642517964658,0.9981221066585856,0.8947945353076369,0.9758156077163429
33,0.02417384274303913,0.15287335216999054,0.9645760811245502,0.9983417151856927,0.9029702150853308,0.9803180938812455
34,0.037122003734111786,0.09628179669380188,0.9626150411368781,0.9980725897417962,0.8944682109074874,0.9767940521061997
35,0.06249861419200897,0.15028198063373566,0.9647833942428291,0.9983542661209013,0.849551019402037,0.9669446775791307
36,0.02194703184068203,0.10366214066743851,0.9660416297249617,0.9984415307302175,0.9025855685337844,0.9793604255797913
37,0.04600973427295685,0.08186449110507965,0.9692783886069811,0.9987032740739948,0.8992612350454454,0.978348469246288
38,0.024615980684757233,0.13531602919101715,0.9636255954528166,0.9980945358651281,0.9021863619516032,0.9796308893355624
39,0.027135023847222328,0.020412037149071693,0.9713205802476189,0.9988468259536134,0.9036506573115651,0.9787611049705397
40,0.03872807323932648,0.0971454381942749,0.9705908219319548,0.9988071707804546,0.9019709064123105,0.9784778594384976
41,0.07824479788541794,0.05126312002539635,0.9707820537128231,0.9988060136865691,0.8662665641367345,0.9672046543836845
42,0.038403041660785675,0.08640024065971375,0.9710628927299533,0.9987900428038872,0.9022990185277912,0.9797829620150318
43,0.02377381920814514,0.13067246973514557,0.9741119655607401,0.9990071934503529,0.9033629123345257,0.9795294239653127
44,0.021407654508948326,0.07240641117095947,0.9716923201750834,0.9988562660962769,0.901332446776364,0.9783051560765457
45,0.020769720897078514,1.2271500825881958,0.973737917629425,0.9989953693605836,0.903100541120296,0.9796504211503173
46,0.02577858604490757,1.0391759872436523,0.9756494806327398,0.9990790892829915,0.9043010161012192,0.9793837550639133
47,0.01886056736111641,0.15098795294761658,0.9766926344729763,0.999139060698525,0.9021376087826992,0.9770678923371311
48,0.009743886068463326,0.12329653650522232,0.9758409741886831,0.9990911846358596,0.9004016117028195,0.9793262658689168
49,0.015505022369325161,0.16414058208465576,0.9694191396971413,0.998464168676222,0.9029466725363148,0.9797728335353842
50,0.024744903668761253,0.1584993302822113,0.9779513635224153,0.9992005976858405,0.9037808458887281,0.9793990948617837
51,0.019375255331397057,0.0570373572409153,0.9793009204843554,0.9992535090632448,0.9042014093310493,0.9794116021872713
52,0.01581806316971779,0.05809028819203377,0.9762582630813993,0.9990667892409789,0.9020356142122112,0.978890492479996
53,0.05879175290465355,0.22681738436222076,0.9787499764131221,0.9991909496066937,0.8424103553791993,0.9654408745613778
54,0.01749313995242119,0.1544644832611084,0.9734246569444165,0.9987336299477775,0.904987323772081,0.9796049991697157
55,0.01985970139503479,0.06682247668504715,0.9814662304093194,0.9993360959720454,0.9012162378742671,0.9795169171115323
56,0.03953574597835541,0.5877470970153809,0.9769151240535741,0.9990131288795434,0.903846944389619,0.9801589235607123
57,0.02332232892513275,0.15452909469604492,0.9811377063940969,0.9993242053371473,0.9049342294548033,0.9796645181326812
58,0.018139444291591644,0.06488955020904541,0.9823154808170809,0.9993695527436038,0.9042156561253437,0.9792268039980916
59,0.020664315670728683,0.07330399751663208,0.9806677841768117,0.9993046902115049,0.9035277114321848,0.9795314520432372
60,0.022422119975090027,0.046618882566690445,0.9823397226367745,0.9993671806525497,0.9031810762695018,0.9796930344672444
61,0.009591623209416866,0.16838327050209045,0.9822839462940398,0.9993674257949668,0.9014499018253403,0.9784395749361875
62,0.022733576595783234,0.426746666431427,0.9812233593870938,0.9993102293213052,0.9028261732208533,0.9797218626008056
63,0.02050134725868702,0.9084302186965942,0.983095358056323,0.9993961226068669,0.9037262759714392,0.9785959835796786
64,0.023258840665221214,0.09197690337896347,0.9759527256548357,0.9988449930976431,0.9044906352556124,0.9787049821629443
65,0.021512046456336975,0.08628873527050018,0.9847007139828912,0.999444340208725,0.9050123821086663,0.9794011228101055
66,0.017298057675361633,0.23505795001983643,0.9846311922670664,0.9994481897991814,0.9035863433464038,0.9789437591249472
67,0.01489490456879139,0.26501792669296265,0.9813588291733348,0.999310010254366,0.9030168284898961,0.9779069723321236
68,0.01598399505019188,0.11905990540981293,0.9806289038347068,0.9992173703511777,0.9029806769959797,0.9797916492653655
69,0.019327372312545776,0.670236349105835,0.9843580573682486,0.9994343240938849,0.9043783724318742,0.9794206906911073
70,0.012303091585636139,0.05074762925505638,0.985841948320377,0.9994805500932273,0.9036756767942667,0.9791513832983614
71,0.019103694707155228,0.16521261632442474,0.9844877418198048,0.9994435832691774,0.9036874129523207,0.9790363418455733
72,0.04125396907329559,0.26276615262031555,0.9826726402632937,0.9993476793986442,0.9038802311851692,0.9790485286530598
73,0.018313413485884666,0.17341651022434235,0.9855994044343483,0.999473557107555,0.900410824691616,0.978002957724221
74,0.014557253569364548,0.2298891395330429,0.9866262857890603,0.9995022276788641,0.9034478050652355,0.9780629216869146
75,0.008792719803750515,0.039574529975652695,0.9816280650896444,0.9992369720638089,0.9050290001948206,0.9790216648531345
76,0.010237731039524078,0.1465194821357727,0.9871018319847742,0.9995121185522137,0.9055106258049609,0.9783192376099539
77,0.011236155405640602,0.07343856245279312,0.9871369459525157,0.9995135167070045,0.9049048016743498,0.9781977952153916
78,0.0115058533847332,0.03819846361875534,0.9839571108381104,0.999371670120967,0.9015046279533668,0.9785260294866
79,0.01429729349911213,0.3547929525375366,0.9852275780561643,0.9994502076546625,0.9020756241505453,0.9783332924283643
80,0.01123492419719696,1.7013531923294067,0.9859950003213586,0.9994737849110631,0.9024023048209321,0.9785761398867788
81,0.0102925356477499,0.06726512312889099,0.9857694022329108,0.9994694033107133,0.9052029749071542,0.9783571223198911
82,0.012580620124936104,0.7673183679580688,0.9879502645889197,0.9995322779086252,0.9045702567833565,0.9780896017450902
83,0.013683202676475048,0.41698259115219116,0.9832748161999487,0.9993207760987065,0.9044381957656953,0.9788019024281805
